common_name,diameter_breast_height,date_planted,age_description,latitude,longitude
Hedge Maple,,2019-04-09,,-37.79742976656319,144.91936342432592
Hedge Maple,,2019-04-09,,-37.79753568777152,144.91941632779606
Hedge Maple,,2019-04-09,,-37.79696932198657,144.9189380874441
Hedge Maple,,2019-04-09,,-37.79588785250316,144.917853676657
Silverleaf cotoneaster,,2019-04-09,,-37.789742252899714,144.9290641222392
Prairie Crab Apple,,2019-04-09,,-37.79234257125905,144.9190733734934
Camphor Laurel,,2019-04-09,,-37.79333493765049,144.96681232346126
Chanticleer Pear,,2019-04-09,,-37.79247022711454,144.9190404930275
Hedge Maple,,2019-04-09,,-37.797064406390355,144.91898459364657
Hedge Maple,,2019-04-09,,-37.797427263172345,144.919323745723
Hedge Maple,,2019-04-09,,-37.796719069565135,144.91871388825663
Scarlet Bottlebrush,,2019-04-09,,-37.79247135197668,144.91933367476432
Hedge Maple,,2019-04-09,,-37.79598693387296,144.9179733186251
Hedge Maple,,2019-04-09,,-37.797092115285224,144.9190533193898
tba,,2019-04-09,,-37.789119926707976,144.9285172403693
Scarlet Bottlebrush,,2019-04-09,,-37.79246233633642,144.91926204388884
Camphor Laurel,,2019-04-09,,-37.82425020483754,144.96568180071583
Hedge Maple,,2019-04-09,,-37.796024676333474,144.91801825313968
Hedge Maple,,2019-04-09,,-37.79665697140535,144.9186114903289
Peppercorn Tree,,2019-04-09,,-37.78912448112211,144.92845851849947
Hedge Maple,,2019-04-09,,-37.79669207869102,144.9186857998144
Red Pokers,,2019-04-09,,-37.78952238083826,144.92793265544645
Hedge Maple,,2019-04-09,,-37.79584655757898,144.91777602157472
Hedge Maple,,2019-04-09,,-37.795872470834794,144.91778392493507
Hedge Maple,,2019-04-09,,-37.797033583919635,144.91899465763382
Hedge Maple,,2019-04-09,,-37.79771490583364,144.9195832418905
Hedge Maple,,2019-04-09,,-37.79759842444861,144.91947839289415
Hedge Maple,,2019-04-09,,-37.79745884559973,144.91935159225974
Hedge Maple,,2019-04-09,,-37.79596121919952,144.9179307720242
Hedge Maple,,2019-04-09,,-37.796944126788965,144.91891471826239
Peppercorn Tree,,2019-04-09,,-37.79250837329288,144.9192562098452
Hedge Maple,,2019-04-09,,-37.79682173638833,144.91876620027088
Scarlet Bottlebrush,,2019-04-09,,-37.792274437501234,144.9192260932121
Hedge Maple,,2019-04-09,,-37.79671317088859,144.91866567426533
Hedge Maple,,2019-04-09,,-37.79583994761023,144.91780482572983
Scarlet Bottlebrush,,2019-04-09,,-37.79248181876194,144.91940583275007
Hedge Maple,,2019-04-09,,-37.796794767592495,144.9187393603912
Hedge Maple,,2019-04-09,,-37.79578811234827,144.91777323363357
Hedge Maple,,2019-04-09,,-37.79691397158095,144.91889114760014
Hedge Maple,,2019-04-09,,-37.79739348690879,144.91929414368073
Hedge Maple,,2019-04-09,,-37.79768662622852,144.91955870955016
Japanese Zelkova,,2019-04-09,,-37.79580810234883,144.91756337087952
Hedge Maple,,2019-04-09,,-37.79677322502009,144.91875949858363
Hedge Maple,,2019-04-09,,-37.797063999677285,144.919027874306
tba,,2019-04-09,,-37.78903766789188,144.9286463791024
Camphor Laurel,,2019-04-09,,-37.79338053674647,144.96662960002968
Hedge Maple,,2019-04-09,,-37.797565989281566,144.91944818524456
Prairie Crab Apple,,2019-04-09,,-37.7923422372985,144.91925848621142
Camphor Laurel,,2019-04-09,,-37.7934405895945,144.96677251904285
Hedge Maple,,2019-04-09,,-37.796684330404865,144.91863491215182
Hedge Maple,,2019-04-09,,-37.79699565467391,144.91892383388645
Hedge Maple,,2019-04-09,,-37.79605951392475,144.91805179908891
Hedge Maple,,2019-04-09,,-37.79591382360866,144.9179005314895
Hedge Maple,,2019-04-09,,-37.79691241871704,144.91884917126725
Hedge Maple,,2019-04-09,,-37.796741040424955,144.91869248880755
Hedge Maple,,2019-04-09,,-37.79740033785719,144.9193350630884
Camphor Laurel,,2019-04-09,,-37.82419899761515,144.96569104601926
Hedge Maple,,2019-04-09,,-37.79588575818059,144.91788303542495
Hedge Maple,,2019-04-09,,-37.795864734075145,144.91781525918466
UNKNOWN,,2019-04-09,,-37.78969304903104,144.92857220684922
Common Apple,,2019-04-09,,-37.79239443997835,144.91898447661225
Hedge Maple,,2019-04-09,,-37.79688714303367,144.91886714288887
Hedge Maple,,2019-04-09,,-37.79730277806138,144.91924535631736
Hedge Maple,,2019-04-09,,-37.79733249906654,144.91927495852903
Hedge Maple,,2019-04-09,,-37.797000414017205,144.918963676065
Hedge Maple,,2019-04-09,,-37.79726518718414,144.91917327344578
Hedge Maple,,2019-04-09,,-37.797633629797865,144.91950727359077
Scarlet Bottlebrush,,2019-04-09,,-37.792301017392965,144.91917992336573
Hedge Maple,,2019-04-09,,-37.79674588610455,144.91873721179476
Hedge Maple,,2019-04-09,,-37.797273005084314,144.9192179133775
Hedge Maple,,2019-04-09,,-37.79768907740629,144.91959543698388
Hedge Maple,,2019-04-09,,-37.79766195954713,144.91953464370022
Hedge Maple,,2019-04-09,,-37.795813617870735,144.91779375422192
Hedge Maple,,2019-04-09,,-37.795856114405716,144.91784252985363
Hedge Maple,,2019-04-09,,-37.797713163534915,144.91961724777946
Hedge Maple,,2019-04-09,,-37.796630314577335,144.91862779722854
Kurrajong,,2019-04-09,,-37.78889809834443,144.92889873555268
Hedge Maple,,2019-04-09,,-37.797024799212636,144.91895140781392
Hedge Maple,,2019-04-09,,-37.79682893395686,144.91881142513833
Hedge Maple,,2019-04-09,,-37.79696782329918,144.91889917587852
Hedge Maple,,2019-04-09,,-37.796006526688416,144.9179958223999
Peppercorn Tree,,2019-04-09,,-37.7896921407923,144.92856155790858
Silverleaf cotoneaster,,2019-04-09,,-37.78972379976156,144.92898844105937
Hedge Maple,,2019-04-09,,-37.79604370640111,144.9180344130419
Hedge Maple,,2019-04-09,,-37.79732637469559,144.91923435947965
Hedge Maple,,2019-04-09,,-37.79724500766113,144.91919405480508
Camphor Laurel,,2019-04-09,,-37.824394791369826,144.96564749621902
Hedge Maple,,2019-04-09,,-37.796797411393946,144.91878187387096
Magnolia 'Little Gem',,2019-04-09,,-37.7927941266654,144.9189344235024
Hedge Maple,,2019-04-09,,-37.797505405871384,144.91943148708128
Hedge Maple,,2019-04-09,,-37.79757592086518,144.91949515101663
Hedge Maple,,2019-04-09,,-37.79588857341509,144.91781799676951
Hedge Maple,,2019-04-09,,-37.79677065122229,144.91871584748267
Hedge Maple,,2019-04-09,,-37.7970978384822,144.91901511362167
Hedge Maple,,2019-04-09,,-37.79582258754186,144.9177607954531
Japanese Zelkova,,2019-04-09,,-37.79578765437521,144.91749251235288
Trident maple,,2019-04-09,,-37.7972901422023,144.9191983530713
Hedge Maple,,2019-04-09,,-37.7976394659826,144.91955196938224
Hedge Maple,,2019-04-09,,-37.79736587493257,144.919302300414
Hedge Maple,,2019-04-09,,-37.7974574656602,144.9193857014356
Hedge Maple,,2019-04-09,,-37.797665033385904,144.91957600995937
Common Apple,,2019-04-09,,-37.792433415881746,144.91899723733283
Hedge Maple,,2019-04-09,,-37.79754492268009,144.91945956533775
Hedge Maple,,2019-04-09,,-37.796940890638844,144.91887437909816
Hedge Maple,,2019-04-09,,-37.79665911493901,144.91865628910503
Hedge Maple,,2019-04-09,,-37.79585517121187,144.9177484103743
Hedge Maple,,2019-04-09,,-37.797357186601985,144.91926449892412
Hedge Maple,,2019-04-09,,-37.7959356168965,144.91789458198357
Camphor Laurel,,2019-04-09,,-37.82434304370406,144.96565675641025
Hedge Maple,,2019-04-09,,-37.79760743323631,144.91952413532988
Hedge Maple,,2019-04-09,,-37.79591205638449,144.9178617416108
tba,,2019-04-09,,-37.789172485546054,144.92842617710878
Red maple,,2019-04-10,,-37.81043931142659,144.9863432918978
Dutch Elm,,2019-04-10,,-37.82313507927638,144.9714264736057
Sapporo Autumn Gold Elm,,2019-04-10,,-37.78501881287899,144.943230925492
Huntingdon Elm,,2019-04-10,,-37.82405981574278,144.97175834105693
Dutch Elm,,2019-04-10,,-37.78522562637598,144.94211104038882
Drooping sheoak,,2019-04-10,,-37.785920460925944,144.94328370895516
Sapporo Autumn Gold Elm,,2019-04-10,,-37.78778459607144,144.92433715575504
Weeping Myrtle,,2019-04-10,,-37.79331425740344,144.97001217895578
Ivy curl,,2019-04-11,,-37.797317829518335,144.9507802247981
Ivy curl,,2019-04-11,,-37.79719632951928,144.95079970922103
Ivy curl,,2019-04-11,,-37.797137567077755,144.95080973718356
Ivy curl,,2019-04-11,,-37.79744993181228,144.95075374674167
Ivy curl,,2019-04-11,,-37.79738052559535,144.95076838454253
Sweet Bursaria,,2019-04-15,,-37.80331636804935,144.92895201071562
Boobialla,,2019-04-15,,-37.803361366609955,144.92894859564967
Sweet Bursaria,,2019-04-15,,-37.803138773632995,144.92864611159735
Sweet Bursaria,,2019-04-15,,-37.8031828954131,144.92864408378205
Sweet Bursaria,,2019-04-15,,-37.803293921448606,144.9289618375523
Boobialla,,2019-04-15,,-37.80335145286464,144.92889730846701
Boobialla,,2019-04-15,,-37.8033297493878,144.92898525578934
Sweet Bursaria,,2019-04-15,,-37.80320435917523,144.9289575249421
Boobialla,,2019-04-15,,-37.80331393025192,144.9289927395055
Boobialla,,2019-04-15,,-37.80315217683612,144.92873182853813
Sweet Bursaria,,2019-04-15,,-37.80319139287011,144.928630217103
Boobialla,,2019-04-15,,-37.80329993268576,144.92904230951618
Sweet Bursaria,,2019-04-15,,-37.80325583500627,144.92895347462843
Sweet Bursaria,,2019-04-15,,-37.80326147820194,144.92902839154593
Boobialla,,2019-04-15,,-37.803296222420485,144.92902605802988
Silver Birch,,2019-04-15,,-37.79553900560756,144.9247918620789
Boobialla,,2019-04-15,,-37.803376578556396,144.92891171232654
Boobialla,,2019-04-15,,-37.80327861133962,144.92904438163396
Boobialla,,2019-04-15,,-37.80330916482913,144.92898310498077
Sweet Bursaria,,2019-04-15,,-37.80315746131781,144.92863264166988
Silver Birch,,2019-04-15,,-37.79556990621923,144.92482200068727
Boobialla,,2019-04-15,,-37.803351063034214,144.9289315061532
Boobialla,,2019-04-15,,-37.80316349742289,144.92883747968833
Boobialla,,2019-04-15,,-37.803147339727836,144.92871299631074
Sweet Bursaria,,2019-04-15,,-37.803280690930265,144.9289576640705
White Mulberry,,2019-04-15,,-37.79545061522568,144.92470064435153
Sweet Bursaria,,2019-04-15,,-37.803287892475915,144.92900845909338
Boobialla,,2019-04-15,,-37.80336403091127,144.92890025081795
Silver Birch,,2019-04-15,,-37.79549110740506,144.92474834421
Silver Birch,,2019-04-15,,-37.79551666978764,144.9247721589482
White Mulberry,,2019-04-15,,-37.7954185516976,144.92466588221487
Sweet Bursaria,,2019-04-15,,-37.803180792536736,144.92885755396313
Sweet Bursaria,,2019-04-15,,-37.80331314430233,144.92893267905077
Boobialla,,2019-04-15,,-37.8032898258443,144.92905690259153
Silver Birch,,2019-04-15,,-37.795596657536876,144.92484680429303
Boobialla,,2019-04-15,,-37.803160682752946,144.92875430630997
Sweet Bursaria,,2019-04-15,,-37.80316582487449,144.9287085046485
Boobialla,,2019-04-15,,-37.80316842413523,144.92886653136512
Boobialla,,2019-04-15,,-37.80317111099536,144.92889632708318
Boobialla,,2019-04-15,,-37.803183589438284,144.9288884823829
Sweet Bursaria,,2019-04-15,,-37.80316705611628,144.9286555433164
Boobialla,,2019-04-15,,-37.80330856265222,144.92902060232194
Flat Topped Yate,,2019-04-16,,-37.80336052514539,144.92892124700177
Chinese Tallow,,2019-04-16,,-37.80076262242989,144.94989238607553
Flat Topped Yate,,2019-04-16,,-37.80326826831105,144.929014799745
Chinese Tallow,,2019-04-16,,-37.80194278561589,144.94968439163395
Eastern redbud,,2019-04-16,,-37.80796509874422,144.94621102486076
Sweet Bursaria,,2019-04-16,,-37.803190199145035,144.92869555731306
Sweet Bursaria,,2019-04-16,,-37.80325160879994,144.92901549228966
Sweet Bursaria,,2019-04-16,,-37.80329081572811,144.9289440926778
Chinese Tallow,,2019-04-16,,-37.80261923977844,144.94984150059952
Chinese Tallow,,2019-04-16,,-37.80048499069633,144.94994015423185
Chinese Tallow,,2019-04-16,,-37.80179412591954,144.9497122400618
Urbanite Ash,,2019-04-16,,-37.838710359815856,144.9852017280348
Chinese Tallow,,2019-04-16,,-37.80045232444747,144.95022237858512
Chinese Tallow,,2019-04-16,,-37.8025229817966,144.9498563151573
Chinese Tallow,,2019-04-16,,-37.801728017102185,144.94972474434184
Chinese Tallow,,2019-04-16,,-37.80062028707068,144.9501903637893
Chinese Tallow,,2019-04-16,,-37.80117721669652,144.9500921704421
Chinese Tallow,,2019-04-16,,-37.80189922117347,144.94996692302237
Chinese Tallow,,2019-04-16,,-37.80179208674686,144.94998851176976
UNKNOWN,,2019-04-16,,-37.81004654267276,144.94632997862146
Chinese Tallow,,2019-04-16,,-37.80136357740606,144.9497866126381
Chinese Tallow,,2019-04-16,,-37.80067914308223,144.94990616530296
Chinese Tallow,,2019-04-16,,-37.80126326161507,144.95008081901022
Sweet Bursaria,,2019-04-16,,-37.803298899580355,144.92900406282078
Ivy curl,,2019-04-16,,-37.79885289071878,144.9443477381855
Sweet Bursaria,,2019-04-16,,-37.80314444666391,144.92863561757787
Chinese Tallow,,2019-04-16,,-37.80071269369109,144.95017690595054
Chinese Tallow,,2019-04-16,,-37.801992536381704,144.94995389377783
Flat Topped Yate,,2019-04-16,,-37.80327568990668,144.929067860164
Ivy curl,,2019-04-16,,-37.798988726218404,144.9442306284356
Flat Topped Yate,,2019-04-16,,-37.80329706886363,144.92898707736612
Chinese Tallow,,2019-04-16,,-37.800546788951934,144.95020806891878
Jacaranda,,2019-04-16,,-37.83832438713071,144.98596015729538
Chinese Tallow,,2019-04-16,,-37.801488913474806,144.9500392581272
Chinese Tallow,,2019-04-16,,-37.80059261504097,144.94992082380767
Jacaranda,,2019-04-16,,-37.8382907094134,144.98565619860884
Sweet Bursaria,,2019-04-16,,-37.8031502433368,144.92868338514452
Chinese Tallow,,2019-04-16,,-37.80188181498629,144.94969698102545
Chinese Tallow,,2019-04-16,,-37.801434156348385,144.94977205410402
Sweet Bursaria,,2019-04-16,,-37.803212640357955,144.92894673092002
Sweet Bursaria,,2019-04-16,,-37.8032506907941,144.92899916281178
Wilga,,2019-04-17,,-37.82120782595491,144.91794909982303
Weaping Myall,,2019-04-17,,-37.82118139789709,144.9181516042298
Weaping Myall,,2019-04-17,,-37.82102479313121,144.91921809174022
Wilga,,2019-04-17,,-37.821169283537635,144.91825134862262
Wilga,,2019-04-17,,-37.82125395914916,144.91763788980785
Wilga,,2019-04-17,,-37.82103841192083,144.9191269393626
Wilga,,2019-04-17,,-37.82093113647337,144.91989496309193
Wilga,,2019-04-17,,-37.82115017063701,144.91837321529803
Weaping Myall,,2019-04-17,,-37.820950117114336,144.9197298176434
Wilga,,2019-04-17,,-37.82094067445942,144.91980233506575
Wilga,,2019-04-17,,-37.821082502182435,144.9188478245766
Weaping Myall,,2019-04-17,,-37.82136050945239,144.91690612003367
Weaping Myall,,2019-04-17,,-37.820924516909805,144.92025993203922
Weaping Myall,,2019-04-17,,-37.82111567302671,144.91860866420507
Weaping Myall,,2019-04-17,,-37.82105363846242,144.9190043869845
Wilga,,2019-04-17,,-37.820921621099394,144.9203867956187
Black Wattle,,2019-04-18,,-37.8032606701434,144.92905930713317
Black Wattle,,2019-04-18,,-37.803209229372776,144.92867594465017
Black Wattle,,2019-04-18,,-37.803170831488295,144.92874209716922
Black Wattle,,2019-04-18,,-37.80318836083041,144.92866789585284
Lemon Scented Gum,,2019-04-18,,-37.79667640462578,144.94029057621876
Black Wattle,,2019-04-18,,-37.80322629967194,144.92898553346453
Black Wattle,,2019-04-18,,-37.80318218976546,144.92871667928426
Black Wattle,,2019-04-18,,-37.803239228944655,144.92896745422848
Black Wattle,,2019-04-18,,-37.803202379346544,144.92864001850225
Lemon Scented Gum,,2019-04-18,,-37.79662565624159,144.9402280474526
Black Wattle,,2019-04-18,,-37.80326736028753,144.92899903787097
Black Wattle,,2019-04-18,,-37.803163725894045,144.9286916403046
Black Wattle,,2019-04-18,,-37.803223290017996,144.92896812665293
Black Wattle,,2019-04-18,,-37.803156443695435,144.92865163747678
Black Wattle,,2019-04-18,,-37.80316145097537,144.9286698970622
Black Wattle,,2019-04-18,,-37.803303754918936,144.9289726934204
Black Wattle,,2019-04-18,,-37.8032648049933,144.9289818455108
Black Wattle,,2019-04-18,,-37.803192313461594,144.92877477508821
Black Wattle,,2019-04-18,,-37.8033381703899,144.92893629584756
Black Wattle,,2019-04-18,,-37.80316054807069,144.9287210319831
Black Wattle,,2019-04-18,,-37.80325185245093,144.92898322954622
Black Wattle,,2019-04-18,,-37.80317449914305,144.92867907297472
Black Wattle,,2019-04-18,,-37.80327690686999,144.92902432606948
Black Wattle,,2019-04-18,,-37.80320015643875,144.92871345145505
Black Wattle,,2019-04-18,,-37.803326741958564,144.92896285148777
Black Wattle,,2019-04-18,,-37.80320857355184,144.9286591535525
Sapporo Autumn Gold Elm,,2019-04-26,,-37.801582842739705,144.9607693994883
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80028962860071,144.9610125801797
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80139481742008,144.96080353272205
Sapporo Autumn Gold Elm,,2019-04-26,,-37.801297657222925,144.96082358199354
Sapporo Autumn Gold Elm,,2019-04-26,,-37.8014859311548,144.96078819270264
Sapporo Autumn Gold Elm,,2019-04-26,,-37.800382722073856,144.9609970726909
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80097367923511,144.96088575897303
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80119823728577,144.96084323905902
European nettle tree,,2019-04-26,,-37.79782176241803,144.9344487950034
Sapporo Autumn Gold Elm,,2019-04-26,,-37.801781461835645,144.96073815478576
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80046139339836,144.9609761695319
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80055705220021,144.96096309002223
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80195174005556,144.9606991712564
European nettle tree,,2019-04-26,,-37.797595278238205,144.93436549836284
Sapporo Autumn Gold Elm,,2019-04-26,,-37.8016825623646,144.96075143758597
European nettle tree,,2019-04-26,,-37.79681094094009,144.93408548527793
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80065776664011,144.96094532848122
European nettle tree,,2019-04-26,,-37.797379468460065,144.93439240681647
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80112461146501,144.960853668551
European nettle tree,,2019-04-26,,-37.797414702140685,144.9342946650499
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80073872947535,144.96093185803616
European nettle tree,,2019-04-26,,-37.7974620350235,144.93441918029066
European nettle tree,,2019-04-26,,-37.7976477153739,144.93448816823408
Sapporo Autumn Gold Elm,,2019-04-26,,-37.801037269060764,144.96086822322476
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80186368173586,144.96072442212545
European nettle tree,,2019-04-26,,-37.79695767777616,144.93413318397134
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80200390677329,144.96069330687877
Sapporo Autumn Gold Elm,,2019-04-26,,-37.80082674728449,144.96091467273294
Chinaberry Tree,,2019-04-30,,-37.80610481884997,144.9658055033982
Chinaberry Tree,,2019-04-30,,-37.80608982517062,144.9656574628469
`Bloodgood¿ London Planetree,,2019-04-30,,-37.798064757023866,144.93994037656188
Chinaberry Tree,,2019-04-30,,-37.80609641819965,144.96572611276014
European Olive,,2019-05-04,,-37.800832207917516,144.9112377454377
Drooping sheoak,,2019-05-04,,-37.80093763038473,144.91166374201245
Wilga,,2019-05-04,,-37.799548153269384,144.93817775541825
Drooping sheoak,,2019-05-04,,-37.80092324059292,144.91170094510204
Drooping sheoak,,2019-05-04,,-37.800888259230426,144.9114917062287
